sequence,layer,spearman_rho,bw_ratio,centroid_tau,knn_purity,tmpl_robustness,cross_cosine,cross_rho
primary_fuel,3,0.2069593385961789,0.3323898712038854,1.0,0.9166666666666666,0.9857075214385986,0.6506049036979675,0.23652495839563306
primary_fuel,4,0.3843530573929037,0.3536724087491984,1.0,1.0,1.643087387084961,0.2269607037305832,0.32522181779399545
primary_fuel,5,0.17739371879672478,0.318957368889843,1.0,0.9166666666666666,2.190497398376465,0.17869600653648376,0.08869685939836239
primary_fuel,6,0.32522181779399545,0.26270535287257196,1.0,0.9166666666666666,2.645876407623291,0.2634165287017822,0.11826247919781653
primary_fuel,7,0.2069593385961789,0.13744558722631464,1.0,0.9166666666666666,4.557950496673584,0.06719980388879776,0.4139186771923578
primary_fuel,8,0.32522181779399545,0.16106304414155662,1.0,1.0,3.868218183517456,0.22465182840824127,-0.5913123959890827
primary_fuel,9,0.2069593385961789,0.11618292757714133,1.0,1.0,4.767800807952881,0.1525864601135254,-0.5913123959890827
primary_fuel,10,0.11826247919781653,0.13535315807465814,1.0,0.9166666666666666,5.114184856414795,0.21418780088424683,0.443484296991812
primary_fuel,11,0.08869685939836239,0.17447287424331076,1.0,0.9166666666666666,4.9189324378967285,0.103464774787426,-0.23652495839563306
primary_fuel,12,0.29565619799454135,0.24269583154604105,1.0,0.9166666666666666,4.199580192565918,0.03923819586634636,-0.680009255387445
