sequence,layer,spearman_rho,bw_ratio,centroid_tau,knn_purity,tmpl_robustness,cross_cosine,cross_rho
ruling_dynasty,11,0.19453797332834002,0.2990257128682032,0.3007168469001519,0.35714285714285715,0.009092375636100769,0.08792078495025635,-0.6101418254388846
ruling_dynasty,12,0.033159881817330684,0.5062113893919262,0.29117028033189307,0.39285714285714285,7.4713239669799805,0.05098562687635422,-0.028738564241686596
calendar,0,,0.0,,1.0,0.0,1.0,
calendar,1,0.32732683535398854,0.3071899064245774,,1.0,0.22214914858341217,0.07759872823953629,0.5455447255899809
calendar,2,0.21821789023599236,0.27452189391462395,,1.0,0.1708182990550995,0.04573611915111542,0.8728715609439694
calendar,3,0.32732683535398854,0.19025288699593979,,1.0,0.11537609994411469,0.2135290503501892,0.5455447255899809
calendar,4,0.21821789023599236,0.24009623502053176,,1.0,0.05598236992955208,0.2645939290523529,-0.32732683535398854
calendar,5,0.4364357804719847,0.3912952714537451,,1.0,0.05695020407438278,0.3452201187610626,-0.8728715609439694
calendar,6,0.4364357804719847,0.3189730617548492,,1.0,0.019553225487470627,0.2352638989686966,0.8728715609439694
calendar,7,0.5455447255899809,0.188454977189401,,1.0,0.012911869212985039,0.0697472020983696,0.8728715609439694
calendar,8,0.21821789023599236,0.23441971957884047,,1.0,0.011258553713560104,0.02443302609026432,0.5455447255899809
calendar,9,0.32732683535398854,0.23012824981036653,,1.0,0.012388881295919418,0.12523998320102692,-0.32732683535398854
