id,idiom,group,year,denomination,score_paraphrase,primary_denom,score_orig,score_clean,pi_norm,log_rv
dd30bbde-8fe2-4525-99dd-e55d9a083a37,brass farthing,treatment,1886,['farthing'],0.48623016995172397,farthing,0.47652873878137364,0.48623016995172397,66.58243223226192,-0.9795649375856337
5239dfbe-3a14-45d4-8bc2-820ae849eae8,uttermost farthing,treatment,1885,['farthing'],0.33366558636854676,farthing,0.3270957682130638,0.33366558636854676,67.18589838542442,-0.9885875551852712
020380fc-07a8-429f-bbed-4e87eb4de383,penny dreadful,treatment,1904,['penny'],0.19137811216315903,penny,0.16870827198300384,0.19137811216315903,67.3200019750161,0.3957127873277549
e07467dd-6ea9-4054-aa0d-613bd1a16513,uttermost farthing,treatment,1715,['farthing'],0.2879593667974444,farthing,0.29681208517445146,0.2879593667974444,41.547727371203244,-0.5079669986967668
6ff16aa9-f7bb-4b06-ac0a-bf484aa142bc,brass farthing,treatment,1868,['farthing'],0.5781252742032952,farthing,0.590386180996245,0.5781252742032952,80.83864118895966,-1.1735792588787441
3bac5e04-1bc1-4504-af3e-2f2c5f461d38,uttermost farthing,treatment,1888,['farthing'],0.3740689518598126,farthing,0.3501192872268405,0.3740689518598126,65.10729274675361,-0.9571607418317862
e9765da0-1458-4246-a005-9ca17baa926a,uttermost farthing,treatment,1830,['farthing'],0.37776339282652394,farthing,0.39219496983327284,0.37776339282652394,71.23142250530786,-1.0470582235152095
3ce61323-db18-40b4-ad02-bb1062430265,uttermost farthing,treatment,1888,['farthing'],0.2984900400166689,farthing,0.29003286400963674,0.2984900400166689,65.10729274675361,-0.9571607418317862
cb6395c7-427b-4938-a64c-030e14aad269,uttermost farthing,treatment,1884,['farthing'],0.32866027370591344,farthing,0.32032660170157606,0.32866027370591344,69.5997629980744,-1.023885337266295
d5a67ed5-5c97-4d88-9b33-47a7abbafdb4,a pretty penny,treatment,1760,['penny'],0.3880467994223568,penny,0.39619054303459755,0.3880467994223568,39.9497378569262,0.917548075576405
66b8da06-1d77-4dd0-9b48-e0ad5ba2c4a3,a pretty penny,treatment,1889,['penny'],0.5446077902522575,penny,0.533955668181388,0.5446077902522575,65.64370710512027,0.4209284450489191
3585ff4b-46be-44d2-a478-ce584a692439,uttermost farthing,treatment,1885,['farthing'],0.2603456358540004,farthing,0.2655909878612874,0.2603456358540004,67.18589838542442,-0.9885875551852712
d3ad0464-02c1-4460-9b5d-fff8ed8e30cd,turn an honest penny,treatment,1894,['penny'],0.37386581507755445,penny,0.3721309801780339,0.37386581507755445,63.69920505604113,0.4509981029848428
99b16381-2406-4649-9f16-6886b10211df,a pretty penny,treatment,1886,['penny'],0.6434669890688923,penny,0.6433841368139712,0.6434669890688923,66.58243223226192,0.40672942353425695
983f6c70-aff1-4978-bc42-d3c7142a25bb,penny packets,treatment,1920,['penny'],0.3896954352951657,penny,0.37182369570562124,0.3896954352951657,195.02002792312646,-0.6679320745997065
2c01f865-5593-4a43-b1ec-aacee18f4f62,penny packets,treatment,1920,['penny'],0.3030663340831612,penny,0.2771579147111861,0.3030663340831612,195.02002792312646,-0.6679320745997065
acd629b7-2099-4559-af41-a716eaea411f,penny dreadful,treatment,1904,['penny'],0.22244582574714117,penny,0.2581314982366821,0.22244582574714117,67.3200019750161,0.3957127873277549
e3994251-85ea-4298-9efc-5145511a2f6e,uttermost farthing,treatment,1891,['farthing'],0.252166629671378,farthing,0.26451991343269554,0.252166629671378,66.44832864267028,-0.9775488078704493
b58208b6-ba1b-4e1b-a327-56e883e80932,brass farthing,treatment,1769,['farthing'],0.41750494203790844,farthing,0.42940316097243014,0.41750494203790844,46.94094198188829,-0.6300144331396077
0c0da8e2-70fa-40be-96bc-848edafc9fc1,brass farthing,treatment,1921,['farthing'],0.41403180612435164,farthing,0.39529668791925954,0.41403180612435164,178.2483055217376,-1.96430172819161
e365b9fd-1733-4e2c-8ae1-4824be6dfae6,penny dreadful,treatment,1888,['penny'],0.19428258148581423,penny,0.18968867613089543,0.19428258148581423,65.10729274675361,0.42913361928810445
df400130-9daf-44b3-b413-729cd62fa472,a pretty penny,treatment,1893,['penny'],0.42983256408949266,penny,0.41846419847339666,0.42983256408949266,65.44255172073278,0.42399750116633694
d2b05f1e-f194-4576-b8db-190066cf18e1,penny dreadful,treatment,1852,['penny'],0.20321690471596487,penny,0.17809900508989396,0.20321690471596487,62.685774946921455,0.4670356389389459
5d30e34f-5e29-4657-b55b-d3c7387d15bd,not worth a penny,treatment,1886,['penny'],0.3053648845117064,penny,0.3040256627992344,0.3053648845117064,66.58243223226192,0.40672942353425695
4272ef65-d976-4a8e-927b-7f2e8cd3dda1,brass farthing,treatment,1849,['farthing'],0.45448067995369384,farthing,0.48593075660615065,0.45448067995369384,65.97664543524418,-0.9704249974942936
87cf2b3a-b23e-40c5-a5f0-3c51e6cb079f,not worth a farthing,treatment,1775,['farthing'],0.3712285539166977,farthing,0.3946980981931551,0.3712285539166977,53.2908704883227,-0.7568892062352566
564f934e-9488-4a1b-b372-54d83faa165a,a pretty penny,treatment,1849,['penny'],0.7558982650155749,penny,0.7509690173473158,0.7558982650155749,65.97664543524418,0.41586936362559707
21b7eb72-0dbc-4767-9b4b-697a6680cd93,uttermost farthing,treatment,1888,['farthing'],0.4272875664725234,farthing,0.4517000439293168,0.4272875664725234,65.10729274675361,-0.9571607418317862
a80dd3e6-ead2-40ab-9009-333868729183,uttermost farthing,treatment,1907,['farthing'],0.2672959315192505,farthing,0.2554794068951252,0.2672959315192505,68.59398607613693,-1.009329039492088
a1009a72-5ed7-4fd2-b6b1-6306f54d9c2c,brass farthing,treatment,1890,['farthing'],0.5024191956047964,farthing,0.5013634024312836,0.5024191956047964,65.9119142843036,-0.9694433936876278
97f8ee85-f860-45db-91fc-6c7b8fb58043,uttermost farthing,treatment,1858,['farthing'],0.45553050359727837,farthing,0.45905821385554263,0.45553050359727837,70.38216560509557,-1.0350640767293906
78b1703f-febd-485a-b046-efae73e819e1,penny for your thoughts,treatment,1886,['penny'],0.3094475749181522,penny,0.30015541682948943,0.3094475749181522,66.58243223226192,0.40672942353425695
9be4a588-9a84-46eb-86c1-a4b00d589ecf,turn an honest penny,treatment,1858,['penny'],0.4183748054904496,penny,0.4179769618927599,0.4183748054904496,70.38216560509557,0.35123028439050014
791ab9a5-9f4d-4fbb-bdb9-d5f67bd5a9e7,not worth a farthing,treatment,1802,['farthing'],0.3409217645667967,farthing,0.34074323408987567,0.3409217645667967,72.98301486199574,-1.0713509160842538
e73af8b7-954f-4583-a180-3eda038cfc7c,penny dreadful,treatment,1888,['penny'],0.25912704698630434,penny,0.2528804013287532,0.25912704698630434,65.10729274675361,0.42913361928810445
7ef1b639-075f-45b1-8405-05f21b91d397,brass farthing,treatment,1843,['farthing'],0.6327265435148305,farthing,0.633260858683145,0.6327265435148305,64.70276008492571,-0.9509280354648542
2816d42b-13cf-4996-87fd-7064e3e34203,penny for your thoughts,treatment,1876,['penny'],0.36964337556609334,penny,0.37514957535232046,0.36964337556609334,77.17622080679408,0.25907879704284337
f4e081ad-4c60-402a-8c92-a9c35fdad5ba,turn an honest penny,treatment,1867,['penny'],0.3493305261037384,penny,0.3346981751303506,0.3493305261037384,83.33333333333334,0.1823215567939544
c8750139-077e-4f9e-9eb7-8b8aca718761,brass farthing,treatment,1870,['farthing'],0.521775782915297,farthing,0.5287850310230653,0.521775782915297,75.8492569002123,-1.1098720839134493
7334a0ac-8f1d-4d35-8650-bd687b701ce0,not worth a penny,treatment,1886,['penny'],0.35179550383709557,penny,0.3665186504250513,0.35179550383709557,66.58243223226192,0.40672942353425695
882a1bd4-7459-41ef-8eb7-cfc96be163b8,not a penny more,treatment,1899,['penny'],0.4726917635236178,penny,0.48893839380064896,0.4726917635236178,64.43677479879527,0.4394856786091372
65ed89f6-7ed2-43f7-9e83-a0fbf8027bed,a pretty penny,treatment,1821,['penny'],0.6845735901679435,penny,0.6679116074500597,0.6845735901679435,74.57537154989382,0.2933598733684625
e40708fc-7454-48c0-9d1e-bb9e51596bc9,not a penny more,treatment,1898,['penny'],0.495061614128613,penny,0.4909577698564139,0.495061614128613,65.1072927467536,0.42913361928810473
d0996ea0-02b3-45b7-b27f-596c2af091d3,a pretty penny,treatment,1903,['penny'],0.6312353653136433,penny,0.6144457088579649,0.6312353653136433,67.58820915419942,0.3917366389481155
618e2aec-cea5-48c4-9ec7-6d72171bdf4e,penny packets,treatment,1920,['penny'],0.40108742441307976,penny,0.3709991620252161,0.40108742441307976,195.02002792312646,-0.6679320745997065
25c7106e-20e7-4b08-8ab3-485ad08660e3,brass farthing,treatment,1902,['farthing'],0.47583636298104215,farthing,0.4792932389412503,0.47583636298104215,66.85063941144526,-0.9835850435022994
357a04f8-9058-49cf-950d-ce08eb2d36f3,a pretty penny,treatment,1899,['penny'],0.6282594946403868,penny,0.6047408891560824,0.6282594946403868,64.43677479879527,0.4394856786091372
a4b6d4e5-0ca8-4c91-b12b-074252514126,a pretty penny,treatment,1886,['penny'],0.5182894950202015,penny,0.5175795354325488,0.5182894950202015,66.58243223226192,0.40672942353425695
33b623f0-f746-4b89-bedc-630c96ab78b4,brass farthing,treatment,1904,['farthing'],0.4594921671703711,farthing,0.4520859989360444,0.4594921671703711,67.3200019750161,-0.9905815737921357
ea7a8d4e-8950-48a2-9993-e401cf9f14b5,brass farthing,treatment,1843,['farthing'],0.5509824110780499,farthing,0.5657045202796335,0.5509824110780499,64.70276008492571,-0.9509280354648542
092fa093-5832-4109-b9f3-9f5890140c46,penny for your thoughts,treatment,1914,['penny'],0.4121085984089859,penny,0.3843140234790324,0.4121085984089859,75.63442452969937,0.279258655521425
b79ed73a-2122-4604-bf6f-ed318d42ad88,penny for your thoughts,treatment,1899,['penny'],0.39537203637826396,penny,0.38059878192823116,0.39537203637826396,64.43677479879527,0.4394856786091372
df03c546-2239-40bc-b4be-7bb7f3ce5969,not a penny more,treatment,1894,['penny'],0.4425971250926447,penny,0.4307426919353037,0.4425971250926447,63.69920505604113,0.4509981029848428
5311b022-cd79-4a92-a8f8-68ef847f9051,uttermost farthing,treatment,1884,['farthing'],0.4054651119678703,farthing,0.41472797266294975,0.4054651119678703,69.5997629980744,-1.023885337266295
