model,series,year,bert_proj,real_value
macberth,wages,1550,0.03784618526697159,43.53833949482721
macberth,wages,1560,0.03311251848936081,43.58663373642403
macberth,wages,1570,0.030465297400951385,45.806589921776016
macberth,wages,1580,0.03290031850337982,41.913963675687306
macberth,wages,1590,0.036099981516599655,37.24701355502289
macberth,wages,1600,0.02140309475362301,34.349456206452125
macberth,wages,1610,0.03343736752867699,33.498276811377444
macberth,wages,1620,0.033858757466077805,32.191610807937735
macberth,wages,1630,0.03344740718603134,31.91848518411263
macberth,wages,1640,0.01460311934351921,32.50152483020195
macberth,wages,1650,0.015381013974547386,33.87178192292672
macberth,wages,1660,0.01278095506131649,35.6508552384603
macberth,wages,1670,0.024418769404292107,36.198186096800406
macberth,wages,1680,0.01475144550204277,37.210408039950536
macberth,wages,1690,0.029241256415843964,38.744192546010716
macberth,wages,1700,0.03450024873018265,38.977209006946744
macberth,wages,1710,0.031054938212037086,42.187754787446664
macberth,wages,1720,0.03681956231594086,44.31799719512114
macberth,wages,1730,0.03671886771917343,48.03544643286373
macberth,wages,1740,0.034983113408088684,50.233123648760746
macberth,wages,1750,0.03680361062288284,47.54318595522974
macberth,wages,1760,0.038412921130657196,42.23256240835029
macberth,wages,1770,0.035197701305150986,41.65563275038803
macberth,wages,1780,0.03656327724456787,43.29710646648375
macberth,wages,1790,0.03349902480840683,46.18645498456707
macberth,wages,1800,0.03798098862171173,47.74247247999312
macberth,wages,1810,0.03613004833459854,47.30899556344754
macberth,wages,1820,0.03808461129665375,47.94951187114766
macberth,wages,1830,0.038058072328567505,51.24513966269001
macberth,wages,1840,0.03643960878252983,53.75027159446707
macberth,wages,1850,0.035962775349617004,57.36873941186149
macberth,wages,1860,0.03576519340276718,60.00304738434106
macberth,wages,1870,0.03939954191446304,67.17886557097987
macberth,wages,1880,0.037663526833057404,77.56761450588606
macberth,wages,1890,0.038669586181640625,89.47062417375653
macberth,wages,1900,0.030553320422768593,99.44223996410213
macberth,wages,1910,0.01971854642033577,102.40646022705336
macberth,wages,1920,0.027598470449447632,105.83422412339061
macberth,trade_volume,1250,-0.11345687508583069,
macberth,trade_volume,1260,-0.11727184057235718,
macberth,trade_volume,1270,-0.11783264577388763,
macberth,trade_volume,1280,-0.11467084288597107,36.28406527910302
